images,values
images/006403.png,2.736
images/006404.png,2.426
images/006405.png,3.659
images/006406.png,4.309
images/006407.png,4.29
images/006408.png,4.457
images/006409.png,3.66
images/006410.png,4.148
images/006411.png,3.951
images/006412.png,4.085
images/006413.png,4.374
images/006414.png,1.617
images/006415.png,1.873
images/006416.png,2.228
images/006417.png,1.856
images/006418.png,1.783
images/006419.png,1.841
images/006420.png,2.352
images/006421.png,1.53
images/006422.png,1.67
images/006423.png,1.781
images/006424.png,1.669
images/006425.png,1.581
images/006426.png,1.294
images/006427.png,1.301
images/006428.png,1.392
images/006429.png,1.75
images/006430.png,1.738
images/006431.png,2.123
images/006432.png,2.148
images/006433.png,2.784
images/006434.png,2.122
images/006435.png,2.116
images/006436.png,2.122
images/006437.png,2.337
images/006438.png,2.26
images/006439.png,2.19
images/006440.png,2.336
images/006441.png,2.017
images/006442.png,2.239
images/006443.png,2.331
images/006444.png,4.169
images/006445.png,4.471
images/006446.png,5.00001
images/006447.png,4.265
images/006448.png,4.302
images/006449.png,4.452
images/006450.png,5.00001
images/006451.png,5.00001
images/006452.png,4.767
images/006453.png,2.481
images/006454.png,2.715
images/006455.png,2.754
images/006456.png,2.724
images/006457.png,2.395
images/006458.png,2.487
images/006459.png,2.738
images/006460.png,2.726
images/006461.png,2.571
images/006462.png,2.836
images/006463.png,2.567
images/006464.png,2.601
images/006465.png,2.353
images/006466.png,2.489
images/006467.png,2.522
images/006468.png,2.743
images/006469.png,2.625
images/006470.png,2.659
images/006471.png,2.581
images/006472.png,2.516
images/006473.png,1.981
images/006474.png,2.024
images/006475.png,2.088
images/006476.png,2.072
images/006477.png,2.068
images/006478.png,1.83
images/006479.png,1.733
images/006480.png,1.86
images/006481.png,1.464
images/006482.png,1.918
images/006483.png,1.752
images/006484.png,1.7
images/006485.png,1.809
images/006486.png,1.696
images/006487.png,1.763
images/006488.png,1.792
images/006489.png,1.814
images/006490.png,1.663
images/006491.png,1.953
images/006492.png,1.663
images/006493.png,1.759
images/006494.png,1.736
images/006495.png,1.817
images/006496.png,1.851
images/006497.png,1.642
images/006498.png,1.592
images/006499.png,1.628
images/006500.png,1.313
images/006501.png,1.388
images/006502.png,1.435
images/006503.png,1.592
images/006504.png,1.805
images/006505.png,1.891
images/006506.png,2.015
images/006507.png,2.119
images/006508.png,2.071
images/006509.png,2.146
images/006510.png,1.831
images/006511.png,1.844
images/006512.png,1.52
images/006513.png,1.621
images/006514.png,1.74
images/006515.png,1.731
images/006516.png,1.826
images/006517.png,1.554
images/006518.png,1.668
images/006519.png,1.563
images/006520.png,1.706
images/006521.png,1.352
images/006522.png,1.578
images/006523.png,1.534
images/006524.png,1.542
images/006525.png,1.761
images/006526.png,1.745
images/006527.png,1.625
images/006528.png,1.42
images/006529.png,1.739
images/006530.png,1.659
images/006531.png,1.993
images/006532.png,2.055
images/006533.png,1.686
images/006534.png,1.568
images/006535.png,1.622
images/006536.png,1.603
images/006537.png,1.514
images/006538.png,1.375
images/006539.png,1.606
images/006540.png,1.651
images/006541.png,1.612
images/006542.png,1.75
images/006543.png,1.738
images/006544.png,1.563
images/006545.png,1.575
images/006546.png,1.423
images/006547.png,1.617
images/006548.png,1.67
images/006549.png,1.658
images/006550.png,1.581
images/006551.png,5.00001
images/006552.png,4.548
images/006553.png,3.261
images/006554.png,3.26
images/006555.png,4.5
images/006556.png,4.833
images/006557.png,4.441
images/006558.png,3.594
images/006559.png,2.955
images/006560.png,3.039
images/006561.png,2.741
images/006562.png,2.34
images/006563.png,2.402
images/006564.png,2.422
images/006565.png,2.01
images/006566.png,2.074
images/006567.png,2.103
images/006568.png,1.821
images/006569.png,1.842
images/006570.png,2.389
images/006571.png,1.616
images/006572.png,1.607
images/006573.png,1.779
images/006574.png,1.76
images/006575.png,2.417
images/006576.png,5.00001
images/006577.png,5.00001
images/006578.png,4.159
images/006579.png,4.837
images/006580.png,5.00001
images/006581.png,5.00001
images/006582.png,4.439
images/006583.png,4.508
images/006584.png,5.00001
images/006585.png,5.00001
images/006586.png,5.00001
images/006587.png,4.318
images/006588.png,5.00001
images/006589.png,5.00001
images/006590.png,5.00001
images/006591.png,5.00001
images/006592.png,5.00001
images/006593.png,5.00001
images/006594.png,5.00001
images/006595.png,1.421
images/006596.png,1.275
images/006597.png,1.361
images/006598.png,1.357
images/006599.png,1.638
images/006600.png,2.188
images/006601.png,1.549
images/006602.png,1.492
images/006603.png,1.535
images/006604.png,1.667
images/006605.png,1.731
images/006606.png,2.34
images/006607.png,2.265
images/006608.png,2.37
images/006609.png,1.631
images/006610.png,3.009
images/006611.png,3.76
images/006612.png,3.527
images/006613.png,3.109
images/006614.png,2.796
images/006615.png,2.681
images/006616.png,2.616
images/006617.png,2.346
images/006618.png,2.306
images/006619.png,3.091
images/006620.png,2.25
images/006621.png,3.154
images/006622.png,2.615
images/006623.png,1.75
images/006624.png,1.731
images/006625.png,1.668
images/006626.png,1.544
images/006627.png,1.467
images/006628.png,1.488
images/006629.png,1.813
images/006630.png,1.466
images/006631.png,1.784
images/006632.png,1.554
images/006633.png,2.307
images/006634.png,2.618
images/006635.png,5.00001
images/006636.png,2.63
images/006637.png,1.535
images/006638.png,1.875
images/006639.png,5.00001
images/006640.png,1.625
images/006641.png,1.375
images/006642.png,1.58
images/006643.png,1.423
images/006644.png,1.486
images/006645.png,1.464
images/006646.png,2.0
images/006647.png,1.563
images/006648.png,2.057
images/006649.png,1.767
images/006650.png,1.417
images/006651.png,5.00001
images/006652.png,1.75
images/006653.png,2.154
images/006654.png,1.886
images/006655.png,1.695
images/006656.png,1.556
images/006657.png,1.688
images/006658.png,1.714
images/006659.png,1.731
images/006660.png,1.25
images/006661.png,2.879
images/006662.png,2.504
images/006663.png,2.279
images/006664.png,2.15
images/006665.png,2.693
images/006666.png,2.837
images/006667.png,3.005
images/006668.png,2.226
images/006669.png,3.256
images/006670.png,3.203
images/006671.png,2.399
images/006672.png,1.961
images/006673.png,1.841
images/006674.png,1.982
images/006675.png,2.419
images/006676.png,3.302
images/006677.png,1.99
images/006678.png,1.775
images/006679.png,2.424
images/006680.png,2.375
images/006681.png,2.05
images/006682.png,2.601
images/006683.png,3.211
images/006684.png,3.975
images/006685.png,3.694
images/006686.png,2.092
images/006687.png,2.604
images/006688.png,5.00001
images/006689.png,2.187
images/006690.png,4.708
images/006691.png,5.00001
images/006692.png,5.00001
images/006693.png,2.811
images/006694.png,3.738
images/006695.png,2.109
images/006696.png,3.244
images/006697.png,3.587
images/006698.png,2.132
images/006699.png,4.348
images/006700.png,4.904
images/006701.png,2.179
images/006702.png,4.932
images/006703.png,2.109
images/006704.png,1.639
images/006705.png,2.25
images/006706.png,2.823
images/006707.png,2.583
images/006708.png,0.55
images/006709.png,1.875
images/006710.png,5.00001
images/006711.png,5.00001
images/006712.png,5.00001
images/006713.png,4.778
images/006714.png,3.63
images/006715.png,3.609
images/006716.png,5.00001
images/006717.png,3.147
images/006718.png,5.00001
images/006719.png,5.00001
images/006720.png,5.00001
images/006721.png,2.511
images/006722.png,4.797
images/006723.png,2.15
images/006724.png,5.00001
images/006725.png,5.00001
images/006726.png,5.00001
images/006727.png,5.00001
images/006728.png,5.00001
images/006729.png,5.00001
images/006730.png,5.00001
images/006731.png,5.00001
images/006732.png,5.00001
images/006733.png,5.00001
images/006734.png,5.00001
images/006735.png,5.00001
images/006736.png,5.00001
images/006737.png,3.967
images/006738.png,3.25
images/006739.png,3.427
images/006740.png,3.599
images/006741.png,2.512
images/006742.png,2.285
images/006743.png,2.799
images/006744.png,2.726
images/006745.png,2.641
images/006746.png,2.705
images/006747.png,2.707
images/006748.png,2.25
images/006749.png,2.572
images/006750.png,2.853
images/006751.png,2.146
images/006752.png,3.168
images/006753.png,4.148
images/006754.png,2.8
images/006755.png,3.514
images/006756.png,3.522
images/006757.png,2.929
images/006758.png,3.596
images/006759.png,2.826
images/006760.png,3.063
images/006761.png,1.975
images/006762.png,1.882
images/006763.png,2.141
images/006764.png,2.087
images/006765.png,3.511
images/006766.png,2.524
images/006767.png,2.584
images/006768.png,4.445
images/006769.png,4.191
images/006770.png,4.691
images/006771.png,3.648
images/006772.png,3.528
images/006773.png,3.197
images/006774.png,3.5
images/006775.png,2.045
images/006776.png,5.0
images/006777.png,4.351
images/006778.png,3.547
images/006779.png,3.093
images/006780.png,3.649
images/006781.png,3.644
images/006782.png,2.636
images/006783.png,2.789
images/006784.png,3.814
images/006785.png,4.773
images/006786.png,2.31
images/006787.png,1.928
images/006788.png,2.258
images/006789.png,2.24
images/006790.png,2.293
images/006791.png,2.056
images/006792.png,1.992
images/006793.png,2.188
images/006794.png,2.19
images/006795.png,1.7
images/006796.png,1.917
images/006797.png,2.178
images/006798.png,2.204
images/006799.png,2.266
images/006800.png,1.884
images/006801.png,1.917
images/006802.png,2.19
images/006803.png,2.284
images/006804.png,2.017
images/006805.png,1.831
images/006806.png,1.885
images/006807.png,2.58
images/006808.png,2.346
images/006809.png,1.925
images/006810.png,2.109
images/006811.png,2.598
images/006812.png,2.12
images/006813.png,1.875
images/006814.png,2.141
images/006815.png,2.132
images/006816.png,2.104
images/006817.png,2.052
images/006818.png,2.114
images/006819.png,2.24
images/006820.png,2.356
images/006821.png,2.06
images/006822.png,2.183
images/006823.png,2.273
images/006824.png,2.081
images/006825.png,2.046
images/006826.png,2.383
images/006827.png,2.432
images/006828.png,2.01
images/006829.png,2.448
images/006830.png,2.444
images/006831.png,2.08
images/006832.png,2.457
images/006833.png,2.682
images/006834.png,2.271
images/006835.png,2.539
images/006836.png,2.23
images/006837.png,2.349
images/006838.png,2.205
images/006839.png,2.125
images/006840.png,2.156
images/006841.png,2.118
images/006842.png,1.839
images/006843.png,1.922
images/006844.png,1.816
images/006845.png,2.023
images/006846.png,1.923
images/006847.png,2.35
images/006848.png,2.457
images/006849.png,2.538
images/006850.png,2.344
images/006851.png,2.207
images/006852.png,2.415
images/006853.png,2.546
images/006854.png,2.427
images/006855.png,2.043
images/006856.png,3.151
images/006857.png,3.011
images/006858.png,3.411
images/006859.png,3.058
images/006860.png,2.933
images/006861.png,1.985
images/006862.png,2.372
images/006863.png,2.684
images/006864.png,2.364
images/006865.png,1.972
images/006866.png,2.333
images/006867.png,2.147
images/006868.png,2.147
images/006869.png,1.637
images/006870.png,1.603
images/006871.png,1.993
images/006872.png,1.842
images/006873.png,1.821
images/006874.png,1.768
images/006875.png,1.866
images/006876.png,1.703
images/006877.png,1.85
images/006878.png,1.708
images/006879.png,2.037
images/006880.png,1.832
images/006881.png,1.885
images/006882.png,1.794
images/006883.png,1.716
images/006884.png,1.851
images/006885.png,1.856
images/006886.png,1.788
images/006887.png,1.792
images/006888.png,1.875
images/006889.png,1.99
images/006890.png,1.833
images/006891.png,1.523
images/006892.png,1.685
images/006893.png,2.726
images/006894.png,2.667
images/006895.png,2.58
images/006896.png,2.476
images/006897.png,2.549
images/006898.png,2.273
images/006899.png,2.205
images/006900.png,2.115
images/006901.png,2.033
images/006902.png,2.093
images/006903.png,1.988
images/006904.png,2.432
images/006905.png,2.137
images/006906.png,2.114
images/006907.png,2.353
images/006908.png,2.469
images/006909.png,5.00001
images/006910.png,3.793
images/006911.png,5.00001
images/006912.png,4.419
images/006913.png,2.824
images/006914.png,2.588
images/006915.png,4.986
images/006916.png,4.01
images/006917.png,2.967
images/006918.png,4.538
images/006919.png,5.00001
images/006920.png,3.75
images/006921.png,4.037
images/006922.png,1.888
images/006923.png,1.551
images/006924.png,1.71
images/006925.png,1.768
images/006926.png,1.581
images/006927.png,1.438
images/006928.png,1.509
images/006929.png,1.502
images/006930.png,1.442
images/006931.png,1.764
images/006932.png,1.476
images/006933.png,1.506
images/006934.png,1.141
images/006935.png,1.495
images/006936.png,1.606
images/006937.png,1.625
images/006938.png,1.726
images/006939.png,1.752
images/006940.png,1.625
images/006941.png,1.903
images/006942.png,1.658
images/006943.png,1.578
images/006944.png,1.607
images/006945.png,1.779
images/006946.png,1.707
images/006947.png,1.62
images/006948.png,1.639
images/006949.png,1.663
images/006950.png,1.649
images/006951.png,1.633
images/006952.png,1.533
images/006953.png,1.692
images/006954.png,1.78
images/006955.png,1.869
images/006956.png,1.726
images/006957.png,1.776
images/006958.png,2.198
images/006959.png,1.673
images/006960.png,2.634
images/006961.png,1.986
images/006962.png,1.824
images/006963.png,1.862
images/006964.png,1.661
images/006965.png,1.744
images/006966.png,1.88
images/006967.png,1.632
images/006968.png,1.375
images/006969.png,1.553
images/006970.png,2.792
images/006971.png,2.438
images/006972.png,2.368
images/006973.png,1.633
images/006974.png,1.656
images/006975.png,1.821
images/006976.png,1.971
images/006977.png,3.327
images/006978.png,2.385
images/006979.png,3.138
images/006980.png,2.908
images/006981.png,3.726
images/006982.png,2.735
images/006983.png,2.447
images/006984.png,2.197
images/006985.png,2.324
images/006986.png,2.243
images/006987.png,1.962
images/006988.png,1.679
images/006989.png,1.625
images/006990.png,1.775
images/006991.png,1.92
images/006992.png,1.689
images/006993.png,1.812
images/006994.png,1.714
images/006995.png,1.646
images/006996.png,1.732
images/006997.png,1.778
images/006998.png,1.785
images/006999.png,1.54
images/007000.png,1.488
images/007001.png,1.603
images/007002.png,1.582
images/007003.png,1.728
images/007004.png,1.54
images/007005.png,1.592
images/007006.png,1.678
images/007007.png,1.698
images/007008.png,1.758
images/007009.png,1.707
images/007010.png,1.632
images/007011.png,1.556
images/007012.png,1.471
images/007013.png,1.562
images/007014.png,1.667
